,name,allegiance,season,episode,location,killer,killers_house,method,death_no
1252,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1253
1253,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1254
1254,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1255
1255,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1256
1256,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1257
1257,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1258
1258,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1259
1259,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1260
1260,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1261
1261,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1262
1262,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1263
1263,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1264
1264,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1265
1265,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1266
1266,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1267
1267,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1268
1268,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1269
1269,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1270
1270,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1271
1271,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1272
1272,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1273
1273,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1274
1274,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1275
1275,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1276
1276,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1277
1277,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1278
1278,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1279
1279,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1280
1280,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1281
1281,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1282
1282,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1283
1283,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1284
1284,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1285
1285,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1286
1286,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1287
1287,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1288
1288,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1289
1289,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1290
1290,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1291
1291,Dothraki man,House Targaryen,7,4,Roseroad,Jaime Lannister,House Lannister,Sword,1292
1292,Lannister soldier,House Lannister,7,4,Roseroad,Dothraki man,House Targaryen,Arakh,1293
1293,Dothraki man,House Targaryen,7,4,Roseroad,Jaime Lannister,House Lannister,Sword,1294
1294,Dothraki man,House Targaryen,7,4,Roseroad,Jaime Lannister,House Lannister,Sword,1295
1295,Lannister soldier,House Lannister,7,4,Roseroad,Dothraki man,House Targaryen,Arakh,1296
1296,Dothraki man,House Targaryen,7,4,Roseroad,Dickon Tarly,House Lannister,Sword,1297
1297,Dothraki man,House Targaryen,7,4,Roseroad,Bronn,House Lannister,Sword,1298
1298,Dothraki man,House Targaryen,7,4,Roseroad,Bronn,House Lannister,Sword,1299
1299,Dothraki man,House Targaryen,7,4,Roseroad,Bronn,House Lannister,Giant arrow,1300
1300,Lannister soldier,House Lannister,7,4,Roseroad,Dothraki man,House Targaryen,Arakh,1301
1301,Lannister soldier,House Lannister,7,4,Roseroad,Dothraki man,House Targaryen,Arakh,1302
1302,Lannister soldier,House Lannister,7,4,Roseroad,Dothraki man,House Targaryen,Spear,1303
1303,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1304
1304,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1305
1305,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1306
1306,Lannister soldier,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1307
1307,Horse,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1308
1308,Horse,House Lannister,7,4,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1309
1309,Randyll Tarly,House Lannister,7,5,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1310
1310,Dickon Tarly,House Lannister,7,5,Roseroad,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),1311
1311,Lannister soldier,House Lannister,7,5,King's Landing,Gendry,House Stark,Hammer,1312
1312,Lannister soldier,House Lannister,7,5,King's Landing,Gendry,House Stark,Hammer,1313
1313,Stark Soldier,House Stark,7,6,Beyond the Wall,Undead Polar Bear,White Walkers,Teeth,1314
1314,Stark Soldier,House Stark,7,6,Beyond the Wall,Undead Polar Bear,White Walkers,Teeth,1315
1315,Undead Polar Bear,White Walkers,7,6,Beyond the Wall,Jorah Mormont,House Targaryen,Knife,1316
1316,Wildling,Free Folk,7,6,Beyond the Wall,Wight,White Walkers,Drowning,1317
1317,Thoros,Brotherhood Without Banners,7,6,Beyond the Wall,Undead Polar Bear,White Walkers,Claws,1318
1318,Wildling,Free Folk,7,6,Beyond the Wall,Wight,White Walkers,Teeth,1319
1319,Stark Soldier,House Stark,7,6,Beyond the Wall,Wight,White Walkers,Claws,1320
1320,Viserion,House Targaryen,7,6,Beyond the Wall,Night King,White Walkers,Ice Javelin,1321
1321,Benjen Stark,House Stark,7,6,Beyond the Wall,Wight,White Walkers,Claws,1322
1322,Greyjoy Soldier,House Greyjoy,7,7,Dragonstone,Theon Greyjoy,House Greyjoy,Rock,1323
1323,Petyr Baelish,House Baelish,7,7,Winterfell,Arya Stark,House Stark,Knife,1324
1324,Night's Watch brother,Night's Watch,7,7,The Wall,Viserion,White Walkers,Falling,1325
1325,Night's Watch brother,Night's Watch,7,7,The Wall,Viserion,White Walkers,Falling,1326
1326,Night's Watch brother,Night's Watch,7,7,The Wall,Viserion,White Walkers,Falling,1327
1327,Night's Watch brother,Night's Watch,7,7,The Wall,Viserion,White Walkers,Falling,1328
1328,Night's Watch brother,Night's Watch,7,7,The Wall,Viserion,White Walkers,Falling,1329
1329,Night's Watch brother,Night's Watch,7,7,The Wall,Viserion,White Walkers,Falling,1330
1330,Night's Watch brother,Night's Watch,7,7,The Wall,Viserion,White Walkers,Falling,1331
1331,Night's Watch brother,Night's Watch,7,7,The Wall,Viserion,White Walkers,Falling,1332
